Season,Season Type,Week,Player Name,Position,Team Abbreviation,Avg Cushion,Avg Separation,Avg Intended Air Yards,Share of Intended Air Yards (%),Receptions,Targets,Catch Percentage,Yards,Receiving Touchdowns,Avg Yards After Catch,Avg Expected YAC,YAC Above Expectation,Player GSIS ID,Headshot
2025,REG,0,Jonnu Smith,TE,PIT,5.499750000000001,3.7720448858153577,4.023703703703704,7.060712115451483,38,54,70.37037037037037,222.0,2,4.901842105263158,4.904117063295025,-0.002274958031867,00-0033858,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/egd6llghj3n5wfdrqacw"
2025,REG,0,Trey McBride,TE,ARI,5.460229007633587,3.0601982826134013,6.878047337278108,25.834218632623767,126,169,74.55621301775149,1239.0,11,4.718571428571429,4.003918270948723,0.7146531576227062,00-0037744,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vd7av3vdfs6q7ncjogac"
2025,REG,0,Pat Freiermuth,TE,PIT,5.445777777777777,3.1859144751381248,5.947407407407408,10.436387624256252,41,54,75.92592592592592,486.0,4,6.879268292682927,4.518835927241951,2.3604323654409765,00-0036894,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vmwioi77upc9hqwaskfa"
2025,REG,0,Mike Evans,WR,TB,5.431290322580645,1.9202565162146088,13.597903225806451,19.32255210696884,30,62,48.38709677419355,368.0,3,1.650666666666666,2.269146259393674,-0.6184795927270086,00-0031408,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yaxorbdsvk1ucfuiyrkj"
2025,REG,0,Dalton Schultz,TE,HOU,5.427142857142857,3.7679802090013466,6.25254716981132,14.592447604180656,82,106,77.35849056603774,777.0,3,4.574634146341464,4.472910022505238,0.1017241238362256,00-0034383,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbl9mhuamzv5udb4hyzj"
2025,REG,0,Colston Loveland,TE,CHI,5.38375,3.6848323272703034,8.929756097560974,16.350956954359603,58,82,70.73170731707317,713.0,6,4.838620689655172,4.096072461240441,0.7425482284147309,00-0040126,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tyjb6vfug7gaunvcune3"
2025,REG,0,Dawson Knox,TE,BUF,5.318157894736841,3.6420425140505337,7.011836734693876,10.017844230365514,36,49,73.46938775510205,417.0,4,5.504722222222222,5.222543590935168,0.2821786312870538,00-0035689,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mswln16dmfhi7m7pzh7q"
2025,REG,0,Courtland Sutton,WR,DEN,5.272857142857143,2.2785379059503152,12.563387096774193,35.580658643930754,74,124,59.67741935483871,1017.0,7,3.295,3.1799108542486247,0.1150891457513751,00-0034348,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r2sr6cbma4c7wc3isejj"
2025,REG,0,Quentin Johnston,WR,LAC,5.252682926829268,2.3646944838775346,12.307738095238095,23.346167308365423,51,84,60.71428571428571,735.0,8,4.7125490196078434,3.9609909165822894,0.751558103025554,00-0038544,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bpzdpin1xp1kjxmbkq6d"
2025,REG,0,Tee Higgins,WR,CIN,5.22721649484536,1.8328989708439576,13.532551020408164,29.020173352093813,59,98,60.204081632653065,846.0,11,3.214237288135593,2.832124991033906,0.382112297101687,00-0036410,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flr9f8oqigbyroeaubxb"
2025,REG,0,George Pickens,WR,DAL,5.171386861313869,2.3122277471058705,11.722700729927007,31.694104459644542,93,137,67.88321167883211,1429.0,9,5.275591397849462,3.116940695650294,2.1586507021991683,00-0037247,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cbpyykoguf7rsxezqzvk"
2025,REG,0,Davante Adams,WR,LAR,5.161592920353982,2.167408852757707,13.186052631578947,28.43289129484932,60,114,52.63157894736842,789.0,14,2.059999999999999,2.670229675458089,-0.6102296754580903,00-0031381,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc"
2025,REG,0,George Kittle,TE,SF,5.138679245283019,3.645511359877865,6.953913043478261,11.761562521448392,57,69,82.6086956521739,628.0,7,4.753859649122807,3.860868964579888,0.892990684542919,00-0033288,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztz3xqjaqgok9m4nylgs"
2025,REG,0,Marvin Harrison,WR,ARI,4.941944444444444,2.419982614294804,13.550410958904113,21.984611349907325,41,73,56.16438356164384,608.0,4,3.0292682926829264,2.3919797668604503,0.6372885258224761,00-0039849,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwpoo1icpnh8emjvqaii"
2025,REG,0,Kayshon Boutte,WR,NE,4.895217391304348,2.321621965595475,17.24717391304348,18.01741855632644,33,46,71.73913043478261,551.0,6,1.263030303030303,1.6914035875225768,-0.4283732844922738,00-0038608,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mg4icjqhwhnc5uobmau5"
2025,REG,0,Gunnar Helm,TE,TEN,4.873684210526316,3.522395676310812,5.375090909090909,7.617680708300266,44,55,80.0,357.0,2,3.932727272727273,4.746395379484237,-0.8136681067569635,00-0040584,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lcyqbbnrzgtbnirz8knj"
2025,REG,0,Nico Collins,WR,HOU,4.872136752136753,2.3131666031317177,12.904249999999998,34.0941066124746,71,120,59.16666666666666,1117.0,6,4.875915492957748,3.187746001189072,1.6881694917686767,00-0036554,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/osmqyvmib3pssxi6cyic"
2025,REG,0,Jake Tonges,TE,SF,4.86921052631579,3.5873290514406206,5.251521739130434,5.921471923442724,34,46,73.91304347826086,293.0,5,4.734705882352941,4.902457691752971,-0.1677518094000305,00-0037112,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uztcdowl4wig2uhy1qxh"
2025,REG,0,Mark Andrews,TE,BAL,4.64952380952381,2.910679028926652,7.8167142857142835,16.233463773834558,48,70,68.57142857142857,422.0,5,2.2789583333333336,2.6876307713202947,-0.408672437986961,00-0034753,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzx3p0hzm3qyqsrfqznb"
2025,REG,0,AJ Barner,TE,SEA,4.621851851851852,4.103580064882184,4.763235294117648,8.580609782266034,52,68,76.47058823529412,519.0,6,5.357500000000001,4.57608811331179,0.7814118866882112,00-0039793,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ul77k5rqbqzd5zzqsaea"
2025,REG,0,DK Metcalf,WR,PIT,4.497835051546391,2.629921503950311,9.822121212121214,31.598701463291,59,99,59.59595959595959,850.0,6,7.602542372881357,4.797211116733467,2.8053312561478903,00-0035640,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tknefloqsleltfmslj2y"
